Local time,Open,High,Low,Close,Volume
06.09.2018 13:00:00.000 GMT-0400,222.803,223.863,222.382,223.123,34.6188
07.09.2018 09:00:00.000 GMT-0400,221.902,225.383,221.583,224.293,123.0972
07.09.2018 13:00:00.000 GMT-0400,224.292,224.863,220.763,221.512,81.8256
10.09.2018 09:00:00.000 GMT-0400,220.972,221.863,216.503,217.113,80.6704
10.09.2018 13:00:00.000 GMT-0400,217.112,219.012,217.062,218.563,32.6727
11.09.2018 09:00:00.000 GMT-0400,217.922,223.943,216.582,223.703,49.0543
11.09.2018 13:00:00.000 GMT-0400,223.702,224.312,222.982,223.892,34.8071
12.09.2018 09:00:00.000 GMT-0400,224.932,224.972,219.903,221.173,47.7677
12.09.2018 13:00:00.000 GMT-0400,221.172,224.433,219.933,221.023,35.0156
13.09.2018 09:00:00.000 GMT-0400,223.612,228.373,222.602,227.023,47.3953
13.09.2018 13:00:00.000 GMT-0400,227.022,227.362,225.083,226.403,31.7893
14.09.2018 09:00:00.000 GMT-0400,225.813,226.862,222.552,223.402,41.7995
14.09.2018 13:00:00.000 GMT-0400,223.402,224.323,222.813,223.723,30.4333
17.09.2018 09:00:00.000 GMT-0400,222.072,222.963,219.263,219.953,45.8607
17.09.2018 13:00:00.000 GMT-0400,219.942,220.382,217.292,217.972,37.2312
18.09.2018 09:00:00.000 GMT-0400,217.863,221.823,217.163,218.772,42.6912
18.09.2018 13:00:00.000 GMT-0400,218.773,219.772,218.192,218.392,30.1814
19.09.2018 09:00:00.000 GMT-0400,218.582,219.633,215.322,218.013,44.2983
19.09.2018 13:00:00.000 GMT-0400,218.012,218.793,217.342,218.362,30.2042
20.09.2018 09:00:00.000 GMT-0400,220.342,222.292,219.242,221.173,40.3157
